2023-12-21 00:10:23.004 INFO  --- [UserRealm.java:35][http-nio-8080-exec-1] - permission的值为:{"menuList":["classMember","systemNotice","join","classNotice","message","login","class"],"roleId":3,"nickname":"33333","roleName":"teacher","permissionList":["systemNotice:list","message:add","login:logout","classNotice:delete","requestClass:add","classMember:delete","login:getInfo","classNotice:add","join:list","message:delete","message:update","class:delete","login:auth","class:update","message:list","classNotice:list","join:update"],"userId":8,"username":"3"}
2023-12-21 00:10:23.004 INFO  --- [UserRealm.java:36][http-nio-8080-exec-1] - 本用户权限为:[systemNotice:list, message:add, login:logout, classNotice:delete, requestClass:add, classMember:delete, login:getInfo, classNotice:add, join:list, message:delete, message:update, class:delete, login:auth, class:update, message:list, classNotice:list, join:update]
2023-12-21 00:10:23.596 INFO  --- [UserRealm.java:35][http-nio-8080-exec-6] - permission的值为:{"menuList":["classMember","systemNotice","join","classNotice","message","login","class"],"roleId":3,"nickname":"33333","roleName":"teacher","permissionList":["systemNotice:list","message:add","login:logout","classNotice:delete","requestClass:add","classMember:delete","login:getInfo","classNotice:add","join:list","message:delete","message:update","class:delete","login:auth","class:update","message:list","classNotice:list","join:update"],"userId":8,"username":"3"}
2023-12-21 00:10:23.596 INFO  --- [UserRealm.java:36][http-nio-8080-exec-6] - 本用户权限为:[systemNotice:list, message:add, login:logout, classNotice:delete, requestClass:add, classMember:delete, login:getInfo, classNotice:add, join:list, message:delete, message:update, class:delete, login:auth, class:update, message:list, classNotice:list, join:update]
2023-12-21 00:10:23.597 WARN  --- [AbstractHandlerExceptionResolver.java:199][http-nio-8080-exec-6] - Resolved [org.apache.shiro.authz.UnauthorizedException: Subject does not have permission [requestClass:list]]
2023-12-21 00:10:24.187 INFO  --- [UserRealm.java:35][http-nio-8080-exec-9] - permission的值为:{"menuList":["classMember","systemNotice","join","classNotice","message","login","class"],"roleId":3,"nickname":"33333","roleName":"teacher","permissionList":["systemNotice:list","message:add","login:logout","classNotice:delete","requestClass:add","classMember:delete","login:getInfo","classNotice:add","join:list","message:delete","message:update","class:delete","login:auth","class:update","message:list","classNotice:list","join:update"],"userId":8,"username":"3"}
2023-12-21 00:10:24.188 INFO  --- [UserRealm.java:36][http-nio-8080-exec-9] - 本用户权限为:[systemNotice:list, message:add, login:logout, classNotice:delete, requestClass:add, classMember:delete, login:getInfo, classNotice:add, join:list, message:delete, message:update, class:delete, login:auth, class:update, message:list, classNotice:list, join:update]
2023-12-21 00:10:24.188 WARN  --- [AbstractHandlerExceptionResolver.java:199][http-nio-8080-exec-9] - Resolved [org.apache.shiro.authz.UnauthorizedException: Subject does not have permission [requestRegist:list]]
2023-12-21 00:10:24.750 INFO  --- [UserRealm.java:35][http-nio-8080-exec-3] - permission的值为:{"menuList":["classMember","systemNotice","join","classNotice","message","login","class"],"roleId":3,"nickname":"33333","roleName":"teacher","permissionList":["systemNotice:list","message:add","login:logout","classNotice:delete","requestClass:add","classMember:delete","login:getInfo","classNotice:add","join:list","message:delete","message:update","class:delete","login:auth","class:update","message:list","classNotice:list","join:update"],"userId":8,"username":"3"}
2023-12-21 00:10:24.751 INFO  --- [UserRealm.java:36][http-nio-8080-exec-3] - 本用户权限为:[systemNotice:list, message:add, login:logout, classNotice:delete, requestClass:add, classMember:delete, login:getInfo, classNotice:add, join:list, message:delete, message:update, class:delete, login:auth, class:update, message:list, classNotice:list, join:update]
